HandA,HandA_no,HandB,HandB_no,HandA_Wins,Ties,HandB_Wins
8To,82,3Qo,145,0.44078126549720764,0.009607522748410702,0.5496112108230591
8To,82,3Jo,146,0.4388416111469269,0.013871368952095509,0.5472870469093323
8To,82,3To,147,0.5748152732849121,0.20926988124847412,0.21591486036777496
8To,82,39o,148,0.658155620098114,0.02022012509405613,0.3216242492198944
8To,82,38o,149,0.7081471085548401,0.07837457954883575,0.21347831189632416
8To,82,37o,150,0.6728600859642029,0.01967509835958481,0.3074648380279541
8To,82,36o,151,0.6559216380119324,0.019582532346248627,0.3244958221912384
8To,82,35o,152,0.6407585740089417,0.0199294351041317,0.33931198716163635
8To,82,34o,153,0.6412002444267273,0.019972942769527435,0.3388268053531647
8To,82,33o,154,0.4927213490009308,0.01462407223880291,0.49265459179878235
8To,82,32s,155,0.6186766624450684,0.01922774873673916,0.36209559440612793
8To,82,2Ao,156,0.4405194818973541,0.004599504638463259,0.5548810362815857
8To,82,2Ko,157,0.442720890045166,0.007083584554493427,0.5501955151557922
8To,82,2Qo,158,0.4407873749732971,0.009708702564239502,0.5495039224624634
8To,82,2Jo,159,0.43884775042533875,0.013972547836601734,0.5471796989440918
8To,82,2To,160,0.5751566886901855,0.21035543084144592,0.21448788046836853
8To,82,29o,161,0.6586663126945496,0.020321303978562355,0.32101234793663025
8To,82,28o,162,0.7091367840766907,0.07880908250808716,0.21205411851406097
8To,82,27o,163,0.6868795156478882,0.019776277244091034,0.2933442294597626
8To,82,26o,164,0.6693716645240784,0.0196837130934,0.31094464659690857
8To,82,25o,165,0.6511957049369812,0.020030613988637924,0.3287736773490906
8To,82,24o,166,0.6516373753547668,0.02007412165403366,0.3282885253429413
8To,82,23o,167,0.6568112373352051,0.020248010754585266,0.32294076681137085
8To,82,22o,168,0.4961237609386444,0.017656493932008743,0.48621973395347595
89o,83,88o,84,0.34336337447166443,0.02147691138088703,0.6351597309112549
89o,83,87s,85,0.6242442727088928,0.09427434206008911,0.2814813554286957
89o,83,86s,86,0.6251347064971924,0.09393639862537384,0.2809288799762726
89o,83,85s,87,0.6276592016220093,0.09527416527271271,0.2770666480064392
89o,83,84s,88,0.645591139793396,0.09641239792108536,0.25799643993377686
89o,83,83s,89,0.6464747786521912,0.09684456139802933,0.2566806674003601
89o,83,82s,90,0.647374153137207,0.0972767323255539,0.25534912943840027
89o,83,7Ao,91,0.4322807192802429,0.0037880248855799437,0.5639312863349915
89o,83,7Ko,92,0.4297386705875397,0.006308313459157944,0.5639530420303345
89o,83,7Qo,93,0.43394556641578674,0.00901314802467823,0.5570412874221802
89o,83,7Jo,94,0.4241752624511719,0.013078431598842144,0.5627462863922119
89o,83,7To,95,0.41397613286972046,0.019595380872488022,0.5664284825325012
89o,83,79o,96,0.5630254149436951,0.2119838446378708,0.22499074041843414
89o,83,78o,97,0.6632697582244873,0.09796053916215897,0.23876971006393433
89o,83,77o,98,0.4601662755012512,0.006767990533262491,0.5330657362937927
89o,83,76s,99,0.6027920842170715,0.02770492248237133,0.3695030212402344
89o,83,75s,100,0.609645664691925,0.02817796915769577,0.3621763288974762
89o,83,74s,101,0.622444212436676,0.028238413855433464,0.349317342042923
89o,83,73s,102,0.6344313025474548,0.02824542298913002,0.33732327818870544
89o,83,72s,103,0.6474399566650391,0.028252430260181427,0.3243076205253601
89o,83,6Ao,104,0.43856698274612427,0.0038840940687805414,0.5575489401817322
89o,83,6Ko,105,0.4351676106452942,0.006263636518269777,0.5585687756538391
89o,83,6Qo,106,0.43681657314300537,0.00888875499367714,0.5542947053909302
89o,83,6Jo,107,0.4378635585308075,0.013013314455747604,0.5491231679916382
89o,83,6To,108,0.4276644289493561,0.019530264660716057,0.5528053045272827
89o,83,69o,109,0.5669716000556946,0.20841489732265472,0.2246134728193283
89o,83,68o,110,0.6644757986068726,0.09770020097494125,0.23782400786876678
89o,83,67o,111,0.6389759182929993,0.029142022132873535,0.3318820595741272
89o,83,66o,112,0.4702225625514984,0.008306769654154778,0.5214706659317017
89o,83,65s,113,0.5941371917724609,0.027563592419028282,0.37829920649528503
89o,83,64s,114,0.6069357395172119,0.027625789865851402,0.36543846130371094
89o,83,63s,115,0.6185293197631836,0.02763279713690281,0.35383787751197815
89o,83,62s,116,0.631016731262207,0.027639806270599365,0.3413434326648712
89o,83,5Ao,117,0.4388173818588257,0.0043150922283530235,0.5568675398826599
89o,83,5Ko,118,0.4410250782966614,0.006799172144383192,0.552175760269165
89o,83,5Qo,119,0.44267401099205017,0.009424290619790554,0.5479016900062561
89o,83,5Jo,120,0.4413037896156311,0.013469132594764233,0.54522705078125
89o,83,5To,121,0.4413525462150574,0.020045360550284386,0.5386020541191101
89o,83,59o,122,0.5676324367523193,0.20885570347309113,0.22351184487342834
89o,83,58o,123,0.6674785614013672,0.09923504292964935,0.23328639566898346
89o,83,57o,124,0.6462437510490417,0.029657116159796715,0.3240991234779358
89o,83,56o,125,0.6298646330833435,0.02900507114827633,0.3411302864551544
89o,83,55o,126,0.48087430000305176,0.010942816734313965,0.5081828832626343
89o,83,54s,127,0.5925723314285278,0.027872532606124878,0.3795551061630249
89o,83,53s,128,0.6017165780067444,0.02788246050477028,0.37040093541145325
89o,83,52s,129,0.6114374399185181,0.027889469638466835,0.36067309975624084
89o,83,4Ao,130,0.4482981562614441,0.004438318312168121,0.547263503074646
89o,83,4Ko,131,0.4505058825016022,0.00692239822819829,0.5425717234611511
89o,83,4Qo,132,0.45215481519699097,0.009547515772283077,0.5382976531982422
89o,83,4Jo,133,0.4507845938205719,0.01359235867857933,0.5356230735778809
89o,83,4To,134,0.4488447904586792,0.020088868215680122,0.531066358089447
89o,83,49o,135,0.5748258233070374,0.21045075356960297,0.21472342312335968
89o,83,48o,136,0.6871490478515625,0.10057780146598816,0.21227312088012695
89o,83,47o,137,0.6598727703094482,0.029759902507066727,0.3103673458099365
89o,83,46o,138,0.64349365234375,0.02910785749554634,0.32739847898483276
89o,83,45o,139,0.6283454895019531,0.029370659962296486,0.34228384494781494
89o,83,44o,140,0.49574941396713257,0.013833992183208466,0.49041658639907837
89o,83,43s,141,0.612747073173523,0.027983786538243294,0.3592691421508789
89o,83,42s,142,0.6133100390434265,0.027995174750685692,0.35869476199150085
89o,83,3Ao,143,0.4483044445514679,0.0045063551515340805,0.5471891760826111
89o,83,3Ko,144,0.4505121409893036,0.006990435067564249,0.5424973964691162
89o,83,3Qo,145,0.45216110348701477,0.009615553542971611,0.5382233262062073
89o,83,3Jo,146,0.4507908523082733,0.01366039551794529,0.535548746585846
89o,83,3To,147,0.448851078748703,0.02015690505504608,0.5309920310974121
89o,83,39o,148,0.5751646757125854,0.211443692445755,0.21339163184165955
89o,83,38o,149,0.6879953145980835,0.10106616467237473,0.21093852818012238
89o,83,37o,150,0.6727038621902466,0.029827939346432686,0.2974682152271271
89o,83,36o,151,0.6558960676193237,0.0291758943349123,0.3149280250072479
89o,83,35o,152,0.6381064653396606,0.029438698664307594,0.3324548304080963
89o,83,34o,153,0.6504103541374207,0.029561923816800117,0.3200277090072632
89o,83,33o,154,0.4982236921787262,0.017043035477399826,0.4847332537174225
89o,83,32s,155,0.6138209104537964,0.028050947934389114,0.3581281304359436
89o,83,2Ao,156,0.44831058382987976,0.004607534501701593,0.5470818877220154
89o,83,2Ko,157,0.45051828026771545,0.007091614417731762,0.5423901081085205
89o,83,2Qo,158,0.45216721296310425,0.009716732427477837,0.5381160378456116
89o,83,2Jo,159,0.4507969915866852,0.01376157533377409,0.5354414582252502
89o,83,2To,160,0.44885721802711487,0.020258085802197456,0.5308846831321716
89o,83,29o,161,0.5755061507225037,0.2125292420387268,0.21196463704109192
89o,83,28o,162,0.6889016628265381,0.10158398747444153,0.2095143347978592
89o,83,27o,163,0.6867232918739319,0.02992911823093891,0.28334760665893555
89o,83,26o,164,0.6693460941314697,0.029277073219418526,0.3013768196105957
89o,83,25o,165,0.6485435962677002,0.02953987754881382,0.3219165503978729
89o,83,24o,166,0.6509210467338562,0.029663102701306343,0.3194158375263214
89o,83,23o,167,0.6514319181442261,0.029731139540672302,0.31883692741394043
89o,83,22o,168,0.5009533762931824,0.020748235285282135,0.4782984256744385
88o,84,87s,85,0.8026705384254456,0.0339624285697937,0.16336701810359955
88o,84,86s,86,0.8152121305465698,0.03499612212181091,0.14979174733161926
88o,84,85s,87,0.8273945450782776,0.036388982087373734,0.13621646165847778
88o,84,84s,88,0.8441106081008911,0.03729536384344101,0.11859401315450668
88o,84,83s,89,0.8608266711235046,0.038201745599508286,0.10097155719995499
88o,84,82s,90,0.8608337044715881,0.038201745599508286,0.10096454620361328
88o,84,7Ao,91,0.7074099183082581,0.0033160834573209286,0.2892739772796631
88o,84,7Ko,92,0.7066903710365295,0.004130274523049593,0.28917938470840454
88o,84,7Qo,93,0.7098549008369446,0.004725629463791847,0.28541943430900574
88o,84,7Jo,94,0.7048555016517639,0.005331830121576786,0.28981268405914307
88o,84,7To,95,0.6998558044433594,0.006001104135066271,0.29414311051368713
88o,84,79o,96,0.6992862224578857,0.006874697282910347,0.29383909702301025
88o,84,78o,97,0.8490326404571533,0.03533747419714928,0.11562987416982651
88o,84,77o,98,0.8122053146362305,0.009237145073711872,0.17855754494667053
88o,84,76s,99,0.8087919354438782,0.008634369820356369,0.18257369101047516
88o,84,75s,100,0.8091851472854614,0.009091454558074474,0.18172337114810944
88o,84,74s,101,0.8144850730895996,0.009137006476521492,0.17637795209884644
88o,84,73s,102,0.8223167657852173,0.009182559326291084,0.1685006469488144
88o,84,72s,103,0.8382084369659424,0.009182559326291084,0.15260900557041168
88o,84,6Ao,104,0.7092719078063965,0.0033970936201512814,0.2873309850692749
88o,84,6Ko,105,0.7046903967857361,0.004070622380822897,0.2912389934062958
88o,84,6Qo,106,0.7058831453323364,0.004595729522407055,0.28952109813690186
88o,84,6Jo,107,0.7090372443199158,0.005254157353192568,0.28570860624313354
88o,84,6To,108,0.7040375471115112,0.005923430901020765,0.2900390326976776
88o,84,69o,109,0.7034679651260376,0.0067970240488648415,0.28973501920700073
88o,84,68o,110,0.8624849915504456,0.03660740330815315,0.10090760886669159
88o,84,67o,111,0.8504446148872375,0.00874936394393444,0.14080601930618286
88o,84,66o,112,0.8085195422172546,0.009118707850575447,0.18236178159713745
88o,84,65s,113,0.7941763401031494,0.009061280637979507,0.19676236808300018
88o,84,64s,114,0.7994762063026428,0.009109169244766235,0.19141460955142975
88o,84,63s,115,0.8073079586029053,0.009154722094535828,0.1835373044013977
88o,84,62s,116,0.8231996297836304,0.009154722094535828,0.167645663022995
88o,84,5Ao,117,0.6918964982032776,0.003813408315181732,0.3042900860309601
88o,84,5Ko,118,0.7021219730377197,0.004591390956193209,0.29328662157058716
88o,84,5Qo,119,0.7033147811889648,0.005116498097777367,0.29156872630119324
88o,84,5Jo,120,0.7044970393180847,0.005704678129404783,0.2897982597351074
88o,84,5To,121,0.707650899887085,0.006426178850233555,0.28592294454574585
88o,84,59o,122,0.7070813179016113,0.007299771998077631,0.28561893105506897
88o,84,58o,123,0.8755401968955994,0.038284964859485626,0.08617482334375381
88o,84,57o,124,0.8508204817771912,0.009252112358808517,0.13992741703987122
88o,84,56o,125,0.834817111492157,0.009228668175637722,0.15595419704914093
88o,84,55o,126,0.8042656183242798,0.00959362369030714,0.186140775680542
88o,84,54s,127,0.780491054058075,0.009501428343355656,0.21000748872756958
88o,84,53s,128,0.7883228063583374,0.00955087412148714,0.20212629437446594
88o,84,52s,129,0.803694486618042,0.00955087412148714,0.18675461411476135
88o,84,4Ao,130,0.6943374276161194,0.00392537098377943,0.3017372190952301
88o,84,4Ko,131,0.7045629024505615,0.004703353624790907,0.2907337546348572
88o,84,4Qo,132,0.7057557106018066,0.005228460766375065,0.28901585936546326
88o,84,4Jo,133,0.7069379687309265,0.0058166407980024815,0.28724539279937744
88o,84,4To,134,0.7081199884414673,0.006467893719673157,0.28541210293769836
88o,84,49o,135,0.7151357531547546,0.00739371357485652,0.27747049927711487
88o,84,48o,136,0.8935232758522034,0.039470210671424866,0.06700649857521057
88o,84,47o,137,0.8564924597740173,0.009346053935587406,0.13416150212287903
88o,84,46o,138,0.8404890894889832,0.009322610683739185,0.15018828213214874
88o,84,45o,139,0.8201960921287537,0.009738924913108349,0.1700650155544281
88o,84,44o,140,0.8051668405532837,0.009821387007832527,0.18501177430152893
88o,84,43s,141,0.7934498190879822,0.009646262042224407,0.19690389931201935
88o,84,42s,142,0.8055156469345093,0.00965210236608982,0.18483224511146545
88o,84,3Ao,143,0.6999364495277405,0.0040653664618730545,0.2959981858730316
88o,84,3Ko,144,0.7101619243621826,0.004843349102884531,0.2849946916103363
88o,84,3Qo,145,0.7113547325134277,0.005368455778807402,0.2832767963409424
88o,84,3Jo,146,0.7125370502471924,0.005956635810434818,0.28150632977485657
88o,84,3To,147,0.7137190699577332,0.0066078887321054935,0.2796730399131775
88o,84,39o,148,0.7193312048912048,0.0074634612537920475,0.27320533990859985
88o,84,38o,149,0.9115186333656311,0.04067998379468918,0.04780138283967972
88o,84,37o,150,0.8648056983947754,0.00946802832186222,0.12572625279426575
88o,84,36o,151,0.848802387714386,0.009444585070014,0.14175303280353546
88o,84,35o,152,0.8285093307495117,0.009860899299383163,0.16162976622581482
88o,84,34o,153,0.8340978622436523,0.009972861967980862,0.15592925250530243
88o,84,33o,154,0.8098006248474121,0.010108018293976784,0.18009138107299805
88o,84,32s,155,0.810642659664154,0.0097696827724576,0.17958766222000122
88o,84,2Ao,156,0.699943482875824,0.00417282385751605,0.2958837151527405
88o,84,2Ko,157,0.7101689577102661,0.004950806498527527,0.28488025069236755
88o,84,2Qo,158,0.7113617658615112,0.005475913640111685,0.28316232562065125
88o,84,2Jo,159,0.7125440239906311,0.006064093206077814,0.28139185905456543
88o,84,2To,160,0.7137260437011719,0.006715346127748489,0.27955859899520874
88o,84,29o,161,0.7193382382392883,0.007570918649435043,0.2730908691883087
88o,84,28o,162,0.9115256667137146,0.04077401012182236,0.04770034924149513
88o,84,27o,163,0.8818957209587097,0.009575486183166504,0.10852879285812378
88o,84,26o,164,0.8658924102783203,0.009552041999995708,0.1245555728673935
88o,84,25o,165,0.845031201839447,0.009968357160687447,0.14500045776367188
88o,84,24o,166,0.8470445871353149,0.010080319829285145,0.142875075340271
88o,84,23o,167,0.8526436686515808,0.010220314376056194,0.13713602721691132
88o,84,22o,168,0.809987485408783,0.010333678685128689,0.17967884242534637
87s,85,86s,86,0.49224379658699036,0.2498154491186142,0.25794076919555664
87s,85,85s,87,0.49690768122673035,0.24574841558933258,0.25734391808509827
87s,85,84s,88,0.5017555356025696,0.24548444151878357,0.25276002287864685
87s,85,83s,89,0.5079839825630188,0.24693863093852997,0.24507738649845123
87s,85,82s,90,0.5082257390022278,0.24796006083488464,0.24381418526172638
87s,85,7Ao,91,0.33398938179016113,0.02084987983107567,0.6451607346534729
87s,85,7Ko,92,0.3303138017654419,0.03157324716448784,0.6381129622459412
87s,85,7Qo,93,0.3303138017654419,0.03869834542274475,0.630987823009491
87s,85,7Jo,94,0.31850770115852356,0.050827618688344955,0.6306647062301636
87s,85,7To,95,0.3034665584564209,0.06785088032484055,0.628682553768158
87s,85,79o,96,0.2883158326148987,0.09362239390611649,0.6180617809295654
87s,85,78o,97,0.07157432287931442,0.9067023396492004,0.021723361685872078
87s,85,77o,98,0.3803834021091461,0.02397296205163002,0.5956436395645142
87s,85,76s,99,0.6039932370185852,0.12424078583717346,0.2717660069465637
87s,85,75s,100,0.605292022228241,0.12401361018419266,0.2706943452358246
87s,85,74s,101,0.6118271350860596,0.12496495991945267,0.26320794224739075
87s,85,73s,102,0.628811240196228,0.12611953914165497,0.245069220662117
87s,85,72s,103,0.6295733451843262,0.12662062048912048,0.24380600452423096
87s,85,6Ao,104,0.4678805470466614,0.004130253568291664,0.5279892086982727
87s,85,6Ko,105,0.46378153562545776,0.006345251575112343,0.5298731923103333
87s,85,6Qo,106,0.46051138639450073,0.008879556320607662,0.5306090712547302
87s,85,6Jo,107,0.46457770466804504,0.012741166166961193,0.5226811170578003
87s,85,6To,108,0.455157071352005,0.018675129860639572,0.5261678099632263
87s,85,69o,109,0.44616639614105225,0.029641203582286835,0.5241923928260803
87s,85,68o,110,0.518378734588623,0.2657674551010132,0.21585381031036377
87s,85,67o,111,0.639435887336731,0.12971100211143494,0.2308530956506729
87s,85,66o,112,0.4873729646205902,0.009733668528497219,0.5028933882713318
87s,85,65s,113,0.6112950444221497,0.042994849383831024,0.34571006894111633
87s,85,64s,114,0.6216022372245789,0.043057043105363846,0.3353407084941864
87s,85,63s,115,0.6340985298156738,0.04311661422252655,0.3227848410606384
87s,85,62s,116,0.6458300948143005,0.04312362149357796,0.3110462427139282
87s,85,5Ao,117,0.46754971146583557,0.0045437319204211235,0.5279065370559692
87s,85,5Ko,118,0.4688635766506195,0.00685333926230669,0.5242830514907837
87s,85,5Qo,119,0.4655934274196625,0.00938764400780201,0.5250189304351807
87s,85,5Jo,120,0.4671555161476135,0.01317172683775425,0.5196727514266968
87s,85,5To,121,0.4683213233947754,0.019163068383932114,0.5125156044960022
87s,85,59o,122,0.459330677986145,0.030129142105579376,0.5105401873588562
87s,85,58o,123,0.5237134695053101,0.26147109270095825,0.2148154377937317
87s,85,57o,124,0.6410732865333557,0.12963177263736725,0.22929495573043823
87s,85,56o,125,0.6383511424064636,0.04476950317621231,0.3168793320655823
87s,85,55o,126,0.49644163250923157,0.012549367733299732,0.491008996963501
87s,85,54s,127,0.6037076115608215,0.042615387588739395,0.353676974773407
87s,85,53s,128,0.6162039637565613,0.04267933592200279,0.34111669659614563
87s,85,52s,129,0.6275518536567688,0.0426863469183445,0.3297618329524994
87s,85,4Ao,130,0.4738733470439911,0.004683017730712891,0.5214436054229736
87s,85,4Ko,131,0.4751872420310974,0.006992625072598457,0.5178201198577881
87s,85,4Qo,132,0.471917062997818,0.009526929818093777,0.5185559988021851
87s,85,4Jo,133,0.47347915172576904,0.013311012648046017,0.5132098197937012
87s,85,4To,134,0.47226864099502563,0.019224828109145164,0.5085065364837646
87s,85,49o,135,0.47332483530044556,0.030248278751969337,0.49642688035964966
87s,85,48o,136,0.5293094515800476,0.2613048553466797,0.2093857228755951
87s,85,47o,137,0.6484874486923218,0.13081108033657074,0.22070147097110748
87s,85,46o,138,0.6492560505867004,0.04488864168524742,0.30585530400276184
87s,85,45o,139,0.6306425333023071,0.04442289471626282,0.32493457198143005
87s,85,44o,140,0.506828784942627,0.015711383894085884,0.4774598181247711
87s,85,43s,141,0.6182189583778381,0.04272138699889183,0.3390596807003021
87s,85,42s,142,0.6271792054176331,0.042734965682029724,0.330085813999176
87s,85,3Ao,143,0.4828513264656067,0.004859096370637417,0.5122895836830139
87s,85,3Ko,144,0.4841651916503906,0.0071687037125229836,0.5086660981178284
87s,85,3Qo,145,0.4808950424194336,0.009703008458018303,0.5094019770622253
